VARIETY,FIBER,MSTWT,POPN,TRS_TON,TCA,T_SPACRE
2015534,11.89252148,2.187652072,38251.90613,282.8742156,41.84093085,11835.72049
2015535,11.68546305,2.270434376,44420.80535,264.9514726,50.42726174,13360.77726
2015537,11.69808654,2.34252633,36319.0448,281.5716446,42.53915936,11977.82106
2015538,11.82549138,2.237462394,38421.47783,283.4919163,42.98330588,12185.41975
2015539,11.15182067,2.096331304,41022.21726,281.614474,42.9980791,12108.88143
2015541,12.0074192,2.400829971,43504.97925,260.506782,52.22402904,13604.71375
2015542,11.70652042,2.458723219,41067.2067,261.6344821,50.48644733,13208.9955
2015543,11.59502265,2.433966432,37531.36331,276.9631561,45.67503922,12650.30302
2015544,12.17609819,2.378443484,43403.65759,258.1447896,51.61657329,13324.54945
2015545,12.19023822,2.437292324,42821.90301,269.4190537,52.18474775,14059.56536
2015546,11.98375196,2.4481061,42363.60872,263.4858222,51.85530446,13663.13753
2015547,11.42921163,2.163370596,39436.75718,286.8073293,42.65816044,12234.67307
2015548,11.48408915,2.268076062,38857.87564,285.0128152,44.06630878,12559.46272
2015549,11.57525241,2.343555261,43013.05587,261.7496913,50.40173669,13192.63902
2015550,12.23114533,2.292891584,44277.94375,254.9331795,50.76226229,12940.98492
2015552,12.04527125,2.494345405,42299.18278,263.7347305,52.7543861,13913.1638
2015553,12.08974516,2.494549942,42654.05796,259.743251,53.20133891,13818.68872
2015915,11.63639173,2.295194497,38685.26502,284.1761521,44.39510369,12616.02974
2015916,11.68647572,2.244055267,39833.3379,283.6858894,44.69410586,12679.08717
2015918,11.27585494,2.197056789,37502.56969,265.5971909,41.19763767,10941.97684
2015919,11.96370903,2.295269215,43522.34844,261.6803476,49.94775327,13070.34544
2015920,11.97333902,2.4541367,41177.31656,260.6102981,50.52738189,13167.95606
2015921,11.03445411,2.123194006,40194.17777,282.927732,42.67001866,12072.5316
2015923,11.75636075,2.483789668,40927.81064,258.6469895,50.8280366,13146.51865
2015924,11.61533058,2.429754497,42524.62137,258.7322167,51.662195,13366.67423
2015926,12.11981604,2.200444676,38786.11388,284.528205,42.67334889,12141.77136
2015927,11.349227,2.101075267,40638.07944,282.7855934,42.6918318,12072.63499
2015928,12.46599766,2.181513116,45406.95249,261.4508938,49.52793121,12949.12188
2015930,11.29560109,2.265440378,36974.87408,262.0933933,41.88218636,10977.04434
2015931,12.05880898,2.38799213,42766.79238,266.1963516,51.06338181,13592.88594
2015932,11.99504022,2.380446668,43657.44376,260.4681091,51.96210827,13534.47208
2015933,11.74713476,2.41129504,41416.13313,261.0182277,49.9332582,13033.49056
2015934,11.61532323,2.278981855,44404.70927,259.7710365,50.59876335,13144.0932
2015935,11.8331387,2.485140304,41205.36097,259.2607391,51.20055164,13274.29286
2015936,11.67714141,2.136717471,38191.13204,283.6417154,40.80182953,11573.10092
2015937,11.10412451,2.340253529,44572.77527,266.1909987,52.15579731,13883.40377
2015938,11.31688397,2.081935826,41168.1508,282.239482,42.85472402,12095.29511
2015939,11.92551526,2.448871344,42495.05145,264.3908545,52.03245688,13756.90574
2015940,11.84726237,2.480029702,39824.67767,260.2340126,49.38319175,12851.18614
2015941,11.7950372,2.570188209,41688.78013,257.0646397,53.57400557,13771.98244
2015943,11.68645661,2.087257027,40923.21916,287.0770199,42.70863838,12260.66863
2015944,11.74353849,2.176986757,38295.7363,287.1955712,41.68465539,11971.64841
2015945,11.42078702,2.243060584,38243.19519,281.3220405,42.89090187,12066.15603
2015947,12.18987025,2.358375624,43849.02551,258.3592915,51.70623645,13358.78662
2015949,12.26060723,2.459547567,40539.78012,261.6782584,49.85475878,13045.90645
2015951,12.14973575,2.291290134,44110.48581,261.9961534,50.53496047,13239.96526
2015952,12.307891,2.46797664,41612.31495,260.2631881,51.34911062,13364.28324
2015953,11.97285537,2.23145648,43918.97377,264.0280073,49.00163931,12937.80518
2015954,11.86504268,2.181031965,37900.1042,283.1408691,41.33066937,11702.40165
2015955,11.95840109,2.306996649,44182.22286,260.6135229,50.96412004,13281.93887
2015957,11.7963749,2.177338676,40456.9205,280.3523314,44.04420886,12347.89664
2015958,11.20205614,2.445317827,35821.3692,277.2848008,43.79731635,12144.33014
2015959,11.83666773,2.27709567,38157.74904,279.6994459,43.44442256,12151.38092
2015960,11.52632018,2.139359107,39531.19614,261.6939198,42.28571224,11065.91379
2015962,11.43919479,2.219842978,39818.62541,283.9575559,44.19554801,12549.65979
2015963,11.82301495,2.265996388,39395.09287,282.6505334,44.63456907,12615.98476
2015964,11.8227363,2.188065134,38940.57069,285.5139222,42.60225251,12163.53621
2015965,11.30901547,2.337410042,38206.85385,280.5271419,44.65254193,12526.24997
2015968,12.24807203,2.537316209,41084.26934,258.1951981,52.12189127,13457.62204
2015969,11.82553665,2.479028205,42039.4727,258.1882081,52.10851927,13453.80522
2015970,11.98333009,2.190841853,38007.77354,283.8241915,41.63451051,11816.88128
2015971,11.13208733,2.100202663,34164.57742,255.7010769,35.87626824,9173.600424
2015972,11.52611378,2.015350383,40898.23053,262.8560704,41.21213228,10832.85914
2015974,12.09815269,2.227370232,45169.60723,259.8029811,50.30471927,13069.31603
2015975,11.95465169,2.293016884,36121.96076,282.5725247,41.41413295,11702.49611
2015976,12.23337944,2.375433495,42968.49291,258.5453392,51.03439864,13194.70591
2015977,11.67667692,2.421607155,41761.34109,261.2064959,50.56478119,13207.84931
2015978,12.03113082,2.564348551,40539.78012,262.6186924,51.9790632,13650.67361
2015979,12.07300829,2.198344373,38894.98363,282.2384231,42.7522842,12066.33728
2015980,11.7751117,2.359726631,43872.40304,262.4015537,51.76343891,13582.80679
2015982,12.13506936,2.484049249,41199.24547,268.1525168,51.17047738,13721.4923
2015983,11.93541478,2.298064355,44458.14312,257.843075,51.083837,13171.61361
2015984,11.57238857,2.302355577,38627.07477,280.2300791,44.46663051,12460.88739
2015985,11.85524915,2.143135247,39622.75782,284.9845917,42.45846443,12100.00815
2015986,11.68494232,2.231219532,39365.46839,280.810327,43.91650098,12332.207
2015987,11.48887272,2.145878497,38653.7327,262.7090052,41.47310691,10895.35866
2015989,12.05378637,2.566076655,41014.04255,258.1208423,52.62258856,13582.98688
2015990,11.22800657,2.339474115,36926.68246,281.8498357,43.19450888,12174.36523
2015991,11.56966674,2.295214427,38124.15199,280.4315287,43.75155183,12269.31456
2015992,12.04272272,2.550670784,40011.48697,256.7383649,51.02806542,13100.86208
2015993,11.56013256,2.034117934,39591.49094,267.0452107,40.26688088,10753.07769
2015994,11.22494093,2.285759478,36386.35504,285.2295031,41.58522795,11861.3339
2015996,12.017572,2.433472415,36296.27708,278.7044172,44.16299452,12308.42165
2015997,11.57934852,2.058730341,41181.23457,280.4550472,42.39052854,11888.63768
2015998,11.5246451,2.27889915,45360.89507,266.2319104,51.68645261,13760.58302
2015999,11.8324027,2.313191367,38710.41277,281.0381723,44.77229632,12582.72433
2016348,11.4074026,2.293253839,36797.68657,264.3299487,42.193218,11152.93115
2016349,11.72627056,1.937839998,39819.7496,272.2505231,38.58215174,10504.01099
2016350,11.80638106,2.382008963,34783.71624,270.7362339,41.42756193,11215.9421
2016352,12.08683338,2.246981137,36079.5887,271.8985311,40.53507762,11021.42806
2016353,11.3871695,2.216701967,37705.81805,255.2727963,41.79128052,10668.17704
2016354,11.76049026,2.317839468,35471.96963,265.5390609,41.10916561,10916.08923
2016355,11.09266401,2.395753108,34989.1941,267.1934348,41.91273526,11198.80769
2016358,11.845116,2.340308737,36503.16849,271.1586428,42.71434207,11582.36302
2016359,12.12279235,2.012473398,32702.67216,268.2567574,32.90662888,8827.425561
2016360,11.51619389,2.177325263,38544.6026,253.0848182,41.9620685,10619.96248
2016361,12.25413627,2.062573205,39722.34246,271.4631302,40.9651196,11120.5196
2016362,12.30565107,1.9121742,41474.81192,269.5502763,39.65353265,10688.62068
2016363,11.6661332,1.996185055,40023.4263,266.4254612,39.94708271,10642.91994
2016364,12.29272572,2.066604356,40701.22581,265.3906316,42.05666528,11161.44496
2016365,11.29278079,1.826461978,41362.6215,267.537082,37.77362774,10105.84614
2016366,12.23309836,1.996842259,40907.46503,267.9765912,40.84287744,10944.93507
2016367,11.81469257,1.936782359,41850.15172,263.3991923,40.52731779,10674.86277
2016368,11.54429471,1.983613636,38948.72927,265.2130129,38.62961524,10245.07665
2016369,10.89456114,1.909245207,39750.24678,260.7550676,37.94648407,9894.738019
2016372,10.94794162,2.236525337,37738.97822,253.0183985,42.20209049,10677.90535
2016373,11.97888215,2.217057999,37431.4626,266.0374087,41.49386179,11038.91947
2016374,12.06211989,2.022812381,37244.1827,270.5416052,37.66899694,10191.0309
2016375,11.53924593,2.241023808,37770.72134,251.0920301,42.32254288,10626.85321
2016376,11.59042529,2.17444163,37216.40783,270.4826535,40.46245325,10944.39172
2016377,12.25090425,2.314417763,36891.07879,271.1654118,42.69068402,11576.23691
2016378,12.03786352,2.012683552,40203.95342,264.842448,40.45891789,10715.23886
2016379,12.00715702,2.07215427,42026.38111,265.4309592,43.54257253,11557.54679
2016380,11.779323,2.285852828,36914.4145,270.5299055,42.19045939,11413.78099
2016381,11.70237368,2.174729366,38856.3317,266.755955,42.2510028,11270.7066
2016382,11.97987196,1.914425251,37002.21978,263.9318036,35.41899194,9348.198426
2016385,11.67760194,2.156747026,36144.74573,266.9631379,38.97753643,10405.56543
2016386,11.64913138,2.416799678,36291.97378,253.6414498,43.85521527,11123.50038
2016387,12.12972154,2.149436408,37221.1595,264.8870782,40.00225769,10596.08116
2016388,11.70052544,2.234404112,38173.62408,268.243803,42.64765131,11439.96818
2016389,11.60742707,1.884331113,44112.75736,264.3881639,41.56152059,10988.37412
2016390,12.01666515,1.941769802,41091.55077,268.696913,39.8951662,10719.708
2016391,11.593713,2.19792824,37967.86854,249.8965463,41.72532524,10427.01467
2016392,11.01225146,2.102319203,39617.99906,268.7347418,41.6448401,11191.41535
2016600,10.63045218,2.212211375,32469.19818,269.9524874,35.91436478,9695.172105
2016601,12.09614719,2.464116934,36450.5548,269.3797392,44.90921467,12097.63253
2016602,11.93628356,2.264788037,41902.70068,262.3375415,47.45036761,12448.01278
2016603,12.05813144,2.41700002,36751.39322,273.7052726,44.41405907,12156.36215
2016604,11.45341416,2.332284773,42186.32532,267.897431,49.19526209,13179.28433
2016605,11.7447784,2.380806255,37241.71128,275.2687446,44.33264958,12203.39279
2016606,11.0384618,2.220979531,38600.56668,255.9566204,42.86553424,10971.71728
2016607,12.00649158,2.25095801,38117.98888,281.0549832,42.9009962,12057.53877
2016608,11.4597046,2.106877681,34957.03236,262.023415,36.82509564,9649.037316
2016609,11.35760183,2.090280242,39107.12108,258.0240012,40.87242126,10546.06567
2016610,11.49251969,2.10770457,39567.87323,254.9310575,41.69869362,10630.29206
2016611,12.15733162,2.213287065,43527.72984,258.0404381,48.16968071,12429.72551
2016612,11.23389888,2.262673909,43193.71925,269.1975404,48.86665079,13154.7822
2016614,11.40609059,2.276705638,43127.73962,256.7286889,49.09458397,12603.98818
2016616,12.21985656,2.292368548,41801.73134,260.547472,47.91248709,12483.47739
2016617,11.76372822,2.300561936,36088.50883,280.7453488,41.51192487,11654.27983
2016618,11.72806176,2.191049406,42600.97915,266.594641,46.67042503,12442.08521
2016619,11.78702193,2.250820394,36948.4902,273.3190565,41.58220763,11365.20976
2016620,11.31366534,2.30345385,41665.80891,264.1753934,47.98763397,12677.15208
2016621,11.77100266,2.351658633,36135.88828,281.192826,42.48963682,11947.78105
2016622,11.83757805,2.434732426,36598.42418,275.7586518,44.55368505,12286.06412
2016623,12.16279171,2.303544104,39747.76859,268.2837217,45.78036899,12282.12777
2016624,11.47243953,2.192651612,39086.12715,252.3889094,42.85112985,10815.14993
2016625,12.01380016,2.368658826,41942.26436,261.7939611,49.67345733,13004.21116
2016626,10.94687652,2.06284558,38396.73691,251.5766024,39.60326951,9963.255987
2016627,11.03391665,2.29394163,37916.29531,253.0633337,43.48888413,11005.442
2016628,11.48652939,2.319779967,35395.8289,277.9536326,41.0552674,11411.46071
2016629,12.20855968,2.193867915,41044.89633,266.9823502,45.02354057,12020.49067
2016631,12.22644388,2.439722,35562.71529,280.5232984,43.38156944,12169.54095
2016632,12.00714739,2.308625201,37616.83122,277.1973428,43.42158227,12036.34722
2016633,12.23686057,2.255247772,42857.18172,256.9837444,48.32678179,12419.19734
2016634,11.9018756,2.340698276,42630.45951,263.7504873,49.89252154,13159.17687
2016635,12.18053169,2.39939429,36774.10034,284.9667532,44.11778319,12572.10143
2016636,11.4808877,2.427207142,36086.9425,284.3826455,43.79524228,12454.60686
2016637,11.40103977,2.454578177,39583.33728,265.8603001,48.58019793,12915.546
2016638,11.48686215,2.330702929,37219.05761,278.1113383,43.37328329,12062.60186
2016639,11.91438291,2.254348837,37288.54708,279.8115096,42.03069637,11760.6726
2016640,12.0323272,2.469966757,39442.3371,257.7105601,48.71063073,12553.24393
2016641,11.90107658,2.554379244,35105.06532,268.2232018,44.83582511,12026.00857
2016642,11.61666888,2.390149306,41338.35112,265.3674214,49.40241562,13109.79164
2016643,12.24233237,2.298059224,39496.68943,265.735014,45.38286573,12059.81646
2016644,11.79151082,2.256505879,41737.40543,273.0472022,47.09035036,12857.88842
2016645,11.91329774,2.324545558,33120.7814,283.4851739,38.49538264,10912.87024
2016646,11.20714698,2.216962542,39842.9495,253.4225879,44.1651633,11192.44998
2016647,10.52809652,2.145386246,36407.34467,252.917626,39.05390825,9877.421762
2016648,11.2075909,2.122536941,39500.9296,253.8546686,41.92109114,10641.8647
2016649,11.11315912,2.272199285,38632.76885,251.4370704,43.89067488,11035.74271
2016650,11.49010743,2.219432959,37842.42706,284.8867223,41.99436493,11963.63698
2016651,11.05193163,2.29768645,38297.2923,278.4306164,43.99758479,12250.27465
2016652,12.05166375,2.307395757,34687.11557,282.811129,40.01845164,11317.66349
2016653,11.49203776,2.258746835,37086.35775,280.3983573,41.88434659,11744.30198
2016654,12.05006625,2.477661801,35121.41908,274.5093286,43.50949923,11943.76342
2016655,11.88172924,2.352667032,40624.38298,269.0810784,47.78782327,12858.79902
2016656,12.39583158,2.37978797,41084.14042,271.5440606,48.88577156,13274.64092
2016657,11.82475421,2.335448788,36476.56647,282.933535,42.59457648,12051.43409
2016658,12.12522825,2.015833302,45781.4476,273.7789689,46.14388334,12633.2248
2016659,11.66881534,2.380588191,40875.79803,264.3538965,48.65422104,12861.93291
2016660,11.82377695,2.395744491,41811.51162,260.8465626,50.08484931,13064.46078
2016661,11.19424552,2.373397206,40618.3638,266.1955071,48.20175558,12831.09077
2016662,12.12355635,2.222970352,37066.92377,275.9674325,41.19933629,11369.67506
2016663,12.36125623,2.291492084,43272.07914,269.381378,49.5788134,13355.60907
2016664,11.92069105,2.266970211,44455.10384,262.5049022,50.38919807,13227.41151
2016665,12.23167367,2.383027078,41255.61668,264.9311493,49.15662583,13023.12138
2016666,11.21592191,2.264207233,39115.16985,251.3499915,44.28242525,11130.38721
2016667,11.88196795,2.138703995,46122.85549,257.550016,49.32156765,12702.77054
2016668,12.12926684,2.473449262,40886.67653,253.828108,50.56555994,12834.96041
2016669,11.88675143,2.445340415,34829.65399,277.0184547,42.58518027,11796.88083
2016670,11.76167859,2.40898481,36012.57766,272.7825625,43.37687628,11832.45546
2016671,11.94107978,2.367487544,41943.02603,262.508026,49.64979584,13033.4699
2016672,11.39827741,2.214470751,38385.93954,252.7197468,42.50227018,10741.16296
2016673,11.97695767,2.320818015,41612.31495,260.3959461,48.28730509,12573.81849
2016674,12.0183987,2.447808117,36244.13953,275.8862456,44.35934947,12238.13438
2016675,11.32754981,1.9705437,38639.21994,252.007721,38.07013571,9593.968139
2016676,12.16420667,2.450965597,39416.75851,262.1785255,48.30455953,12664.41819
2016677,12.00647499,2.469338687,35238.67732,274.1046868,43.50811459,11925.77812
2016678,11.40258389,1.983161421,39603.05982,251.1261255,39.26963019,9861.630081
2016679,11.50339485,2.34243971,39927.91392,266.3801672,46.76436555,12457.09951
2016680,11.33711517,2.100401898,36743.18232,250.5132545,38.58772494,9666.736559
2016681,11.84757062,2.429665579,42337.76529,254.6915443,51.43330551,13099.62801
2016682,11.89782914,2.355498146,41192.04664,258.8006046,48.51389475,12555.42529
2016683,12.1453989,2.430617181,41904.55544,258.3208548,50.92696621,13155.49744
2016684,12.1337428,2.324056061,42816.2527,256.0941986,49.7536858,12741.63029
2016685,12.16987826,2.017509242,40878.51326,275.640775,41.23638915,11366.43026
2017392,11.48491807,2.361585807,35172.55165,241.0276208,41.53149939,10010.23849
2017394,11.67120921,2.636806835,33954.82394,244.7299956,44.76615592,10955.62114
2017395,11.39651691,2.562306181,32914.56942,248.4502967,42.16860233,10476.80176
2017396,11.5985172,2.300756199,35923.38917,243.4529856,41.32548016,10060.81153
2017398,11.36162951,2.154639702,35806.6686,253.2636185,38.57523488,9769.70357
2017400,11.24027154,2.283324621,34791.38595,250.2085362,39.72001407,9938.286578
2017401,11.42008658,2.313368091,34990.30918,244.1122671,40.47273238,9879.890456
2017405,11.46527044,2.207436157,35639.29723,249.4689241,39.33573666,9813.043903
2017406,11.55100378,2.480055153,33862.10361,242.1185204,41.98994227,10166.5427
2017407,11.15216441,2.516555046,34336.67949,241.2177138,43.20507202,10421.8287
2017410,11.04288124,2.147707456,36339.17715,259.9425455,39.02296085,10143.72778
2017413,11.71312052,2.400268505,35813.83502,247.9648271,42.98141012,10657.87793
2017415,11.46141346,2.407013095,34096.90331,244.4739246,41.03584638,10032.19441
2017419,11.49651216,2.158877249,35722.09413,253.1931509,38.55980815,9763.079324
2017424,11.40278486,2.274217685,34997.30882,250.0287446,39.79574932,9950.081244
2017426,11.3661316,2.177462325,35456.45276,248.9287742,38.60254503,9609.284216
2017428,11.01247703,2.195953287,36524.43116,255.869044,40.10297233,10261.10919
2017429,11.86016137,2.471592756,35423.33845,244.114323,43.77603335,10686.35675
2017432,11.90240283,2.43877252,34232.41862,246.3164325,41.74254091,10281.87376
2017433,11.31714196,2.692953957,32288.26401,245.6605654,43.47540417,10680.19237
2017434,11.7185836,2.401749654,33959.33561,240.9240053,40.78091128,9825.100484
2017435,11.05888766,2.143564999,36419.59296,242.4558043,39.03388237,9463.991346
2017701,11.25020684,2.076606265,33451.02611,275.7087349,34.7323052,9575.999926
2017702,10.79443246,2.069615807,38295.76028,262.7167521,39.62875541,10411.13791
2017705,11.38492819,1.936342138,38886.50766,249.5484719,37.64879169,9395.198435
2017710,11.10264372,2.108965448,37674.56299,262.1418125,39.72717581,10414.15387
2017714,10.42750928,2.122830013,38172.4269,247.5359733,40.51678675,10029.36224
2017716,10.95887442,2.100794698,34793.74657,246.9357905,36.54725916,9024.826331
2017724,10.893365,2.086212492,38472.5789,256.3848287,40.13098735,10288.97632
2017725,10.98050082,2.059756323,38388.31002,244.3480072,39.53528215,9660.367407
2017738,11.62835301,1.909493074,32879.75483,260.6305045,31.39183206,8181.669027
2017756,11.20752027,2.189902252,35556.52012,251.0187711,38.93265174,9772.826396
2017774,11.23425437,2.391287917,34437.45242,238.6093473,41.17493193,9824.723633
2017776,11.15373136,2.133027088,32716.80344,274.9977157,34.89291399,9595.47164
2018438,11.25697371,2.183350081,36418.15066,273.0517104,39.7567861,10855.65844
2018439,11.58145253,2.188185017,34719.45378,247.9424841,37.98629428,9418.416166
2018441,11.23647822,2.212381764,35639.02815,270.3109903,39.42356798,10656.6237
2018443,10.8553906,2.246054074,32853.74846,236.5865525,36.89564779,8729.014112
2018450,11.06872853,2.078775752,35957.97958,246.1247174,37.37428802,9198.736077
2018451,10.84329804,2.388615037,35816.23155,236.1768209,42.77559462,10102.60395
2018452,11.65610758,2.299434769,34397.86857,240.8910452,39.54782748,9526.717498
2018453,11.22077688,2.293036973,35423.56185,247.4511169,40.61376852,10049.92238
2018455,11.01987403,2.346138461,34117.25937,241.0833217,40.0219072,9648.614328
2018458,11.56675633,2.417030223,33023.96914,240.5273454,39.90996575,9599.438116
2018460,11.39688056,2.251960786,34525.67185,240.7270598,38.87522956,9358.319711
2018468,11.4754729,2.334270193,34150.83422,233.3730628,39.85863719,9301.932241
2018469,11.30567714,2.304468146,33865.04686,236.5378123,39.02046088,9229.814451
2018471,11.35086874,2.273136736,34606.91984,244.5407181,39.3331304,9618.551954
2018472,11.01701308,2.156366156,34618.54827,247.2255947,37.32513293,9227.728186
2018474,11.60101961,2.274602036,35609.02159,232.3388079,40.4981765,9409.298051
2018475,11.35542254,2.490557193,32816.50003,233.3729243,40.8656851,9536.944435
2018477,11.53274896,2.305241321,34072.43804,229.2889036,39.27259604,9004.770487
2018801,11.29358107,2.331793042,37607.20967,268.381193,43.84611492,11767.47263
2018803,11.73195945,1.991481826,33403.8443,260.6591949,33.26157442,8669.93521
2018810,11.32975551,2.285290488,37948.14343,268.0564261,43.36126561,11623.26589
2018815,11.04071155,2.013473516,39681.48733,274.7281656,39.94881191,10975.06381
2018822,11.39497243,2.269667958,37739.83436,268.2747357,42.82844639,11489.79014
2018824,10.97954145,2.240442532,37822.7805,268.0922661,42.36988306,11359.03796
2018829,11.40204247,2.033528476,39638.94443,270.4275575,40.30346113,10899.16655
2018835,11.46926977,2.27876739,37230.66801,268.5193842,42.42001608,11390.5966
2018839,11.50742238,2.225304792,37714.61744,272.8366668,41.96325946,11449.11584
2018846,11.65662768,2.064224845,38710.91671,269.8684532,39.95401802,10782.32904
2018859,11.27804736,2.324535435,37922.27153,267.2059611,44.07583197,11777.32504
2018862,11.28083472,2.215898038,35948.9353,267.0682527,39.8295876,10637.21837
2018878,11.6408903,1.953174965,36737.87001,276.112948,35.87774399,9906.309659
2019001,11.50825499,2.634651584,28872.33617,277.896611,38.03427311,10569.5956
2019004,11.77296457,2.670339418,29416.98369,272.9575304,39.27666555,10720.86163
2019006,11.63791159,2.05358838,37425.20772,273.7834977,38.42798585,10520.94837
2019007,11.97172297,2.209954857,28481.99344,266.755926,31.47195987,8395.331798
2019011,11.70760662,2.340674561,31558.29777,251.3962179,36.93385239,9285.030803
2019012,11.90919179,2.563762568,29639.58017,277.2917549,37.99442309,10535.54025
2019013,11.66457087,2.573799814,27191.75395,270.5789086,34.99306563,9468.385507
2019014,11.68538902,2.327518471,35757.62117,271.5941329,41.61326188,11301.91778
2019015,12.25224561,2.450135121,32641.19185,276.9297894,39.98766527,11073.77572
2019017,11.91590433,2.294376962,36319.52581,277.1189956,41.66534164,11546.25763
2019020,11.99559227,2.39174256,27604.78283,276.6557586,33.01176698,9132.895436
2019021,11.59575931,1.996335995,38773.80058,276.5862645,38.70276688,10704.65372
2019023,12.01170145,2.681700897,26615.30575,269.0663295,35.68714465,9602.209022
2019483,11.97680412,2.315715713,35316.20561,266.2435929,40.89114613,10887.00566
2019486,11.65964884,2.094939119,35150.1207,273.720591,36.81868145,10078.03125
2019487,11.87738328,2.129546133,30504.45999,279.1807086,32.48032741,9067.880821
2019492,11.792751,2.491784443,25988.97959,281.3367518,32.37946752,9109.534216
2019495,12.00333861,2.493888897,28886.76079,275.9217357,36.020186,9938.752242
2019497,11.63033548,2.422883539,30491.20872,275.005108,36.93832385,10158.22774
2019498,11.81423292,2.493530932,31566.05669,283.387235,39.35546938,11152.83765
2019900,11.26998508,2.251912152,37450.93497,278.1803833,42.16810778,11730.34039
2019903,11.24462376,2.173060334,37415.90918,278.1650294,40.65351405,11308.38593
2019907,11.45883603,2.036183302,39613.13628,273.720376,40.32980332,11039.08893
2019915,11.43659921,2.119238367,38509.9662,277.7361027,40.80589894,11333.27134
2019929,11.31775124,2.251020425,38719.16378,277.2097221,43.57881425,12080.47099
2019932,11.33407237,2.084177689,38986.295,278.8659369,40.62718311,11329.53748
2019938,11.42598514,2.158854384,39270.48839,280.5011684,42.38963301,11890.34159
2019947,11.31452245,2.037463133,34231.43516,260.6579212,34.87264356,9089.830778
2019949,11.38737958,2.12229183,37804.74777,279.0746223,40.11635366,11195.45625
2019955,11.40917313,2.104136124,39432.68405,279.3005595,41.48586749,11587.026
2019956,11.35070311,2.218103275,37862.79729,278.9366208,41.99179733,11713.05005
2019957,11.17265196,2.237241418,34987.06668,277.7156872,39.13725734,10869.03032
2019960,11.73261454,2.087181375,37614.12778,273.0662928,39.25375347,10718.87694
2019963,11.35044388,2.076540115,39932.61346,276.1544812,41.46083687,11449.5959
2019964,10.64680149,2.137400784,38826.19194,275.2785127,41.49356655,11422.28729
2020027,12.26511517,2.350767425,30940.1074,274.7808978,36.3664983,9992.819053
2020028,12.42581967,2.542096568,32445.22321,266.5189924,41.23944529,10991.0954
2020029,12.68921373,2.234592252,34870.74155,269.8034233,38.96094444,10511.79619
2020030,12.43683897,2.352407006,31990.00275,275.7745768,37.6267533,10376.50197
2020032,12.46484243,2.002627739,38214.369,278.7543261,38.26457769,10666.41657
2020034,12.58665038,2.388020877,28765.6014,270.8966355,34.34642834,9304.331879
2020037,11.77800057,2.006017786,36203.47528,269.0678625,36.31240766,9770.501912
2020040,12.79506063,2.406276734,29193.31181,271.3469041,35.1235935,9530.678357
2020046,11.94776115,2.132861099,37280.31026,277.9530488,39.75686176,11050.54094
2020049,12.44864823,2.06673505,31423.79671,266.5351346,32.47233103,8655.017122
2020052,12.59162508,2.207631641,29442.6513,274.0906228,32.4992643,8907.743593
2020055,12.4006873,2.061528477,36571.52866,268.6393901,37.69662389,10126.79805
2020057,12.34102726,2.166784486,35912.55889,273.2446329,38.90738773,10631.23488
2020059,12.41906519,2.236590568,34070.83728,274.8175088,38.10125665,10470.89244
2020061,12.15853062,2.191982937,35701.2894,279.801704,39.1283086,10948.16742
2020062,11.67936829,2.205760024,33089.64015,280.3236577,36.49390273,10230.1043
2020063,12.38994496,2.136516265,36502.35372,270.6326345,38.99393622,10553.03169
2020065,11.81384487,1.964021078,37004.22431,275.2212497,36.33853826,10001.13791
2020068,12.8668743,2.292248316,35036.03555,274.0231891,40.15564674,11003.57838
2020501,11.30362217,1.988930728,37771.95018,263.7587464,37.56289618,9907.542409
2020513,12.51111382,2.050725478,40251.29505,280.8885611,41.27217814,11592.88273
2020521,11.67819694,1.918063115,39661.97485,263.8777925,38.03708551,10037.14216
2020527,11.76311635,1.958682406,38334.0751,262.6433627,37.54213922,9860.193689
2020535,12.48519691,2.132475076,38571.43926,277.6688416,41.12631643,11419.49664
2020558,12.23037745,2.068970726,40055.03554,278.4764192,41.43634798,11539.04581
2020560,12.83062885,2.043734359,40012.40804,280.9036329,40.88736655,11485.4098
2020568,11.76397889,1.953702746,38253.875,263.4709939,37.36835032,9845.476398
2020570,12.60106313,2.150208267,37390.49495,277.9939535,40.19867567,11174.98878
2021074,12.91360641,2.40896445,35181.54587,275.0168214,42.37554665,11653.98814
2021077,12.96337232,2.396676876,31900.57529,276.0715967,38.22768556,10553.57819
2021078,12.23813755,1.879859644,37945.06371,259.9233323,35.66569698,9270.346808
2021079,13.2011468,2.23951941,37480.2682,264.3912,41.96889406,11096.20626
2021080,11.93792992,2.062996336,36630.07491,256.2189351,37.78385516,9680.939134
2021081,12.81562406,2.480253305,34297.54839,269.5654664,42.53330387,11465.5099
2021086,12.94778718,2.296977711,37758.38834,262.256331,43.36508821,11372.76893
2021091,12.99002581,2.313638439,34996.52148,267.8293695,40.48464866,10842.97793
2021092,13.50421648,2.198301989,34982.62264,277.5334582,38.45118446,10671.4902
2021093,12.77298667,2.457595149,33499.64055,268.2172967,41.16427705,11040.97111
2021095,12.25467754,1.94511912,38121.87024,258.2396067,37.07578935,9574.437259
2021096,13.06324749,2.189940709,37506.02743,265.9725856,41.06798815,10922.95899
2021097,13.24595002,2.445075738,34493.85933,275.3447994,42.17004928,11611.30376
2021099,12.74482523,2.286229317,36143.78276,272.1890337,41.31648789,11245.89491
2021102,12.09005705,1.909829091,36606.40706,257.0722554,34.95599056,8986.215333
